year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,trend_score,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2023,5,1.002031993310248,51.80241400068565,11.42423438613994,102.17679641618938,0.4401024061622991,-1.4177684830656132,75.567281693704,True,False,False,False,False,False,True,False,False,False,True,False
2018,5,-0.09549807330964437,56.678190653705286,5.930273491829028,100.07606472732255,0.497149770376441,0.3725030898738332,83.71542304822094,True,False,False,False,True,False,False,False,False,True,False,False
2020,4,0.31759489083167675,43.99650785141215,7.219559267945357,89.65153040148243,0.4090064949073186,2.154317740207277,90.69161161799013,True,False,False,False,False,False,False,True,False,False,False,True
2022,3,-0.18617106266411843,62.5956490483995,8.521113745009055,91.77606633917898,0.3122421215052178,-0.3126055311799197,85.81643765039708,True,False,False,False,False,False,True,False,False,False,False,True
2023,8,-0.6467589164795713,52.23437811863524,8.355614834654363,89.19265218422458,0.6897035737915461,0.7658796624131298,77.92084431754344,False,True,False,True,False,False,False,False,False,False,False,True
2024,10,0.5228796669176042,61.832685697284106,16.464076384490014,98.81196164031132,0.5102731253743358,2.3556898387421086,93.56854204647529,False,False,False,False,False,False,False,True,False,False,False,True
2017,4,-0.5552259441702052,52.91156162073248,14.996361260352986,101.85822425003498,0.6610977160561488,0.8626132190088737,100.0,True,False,False,False,False,False,True,False,False,False,False,True
2018,11,0.38614690099219057,55.64606857230842,14.557888383545652,88.40590092174898,0.6016983996033184,-0.6448433076577283,83.69690882268993,False,False,False,False,True,False,False,False,False,True,False,False
2019,7,0.02825537151004551,40.514123647259666,16.08505318102968,100.58076037681606,0.6487374000435832,0.23701479612274823,76.03234540237145,False,True,False,False,False,False,False,False,False,False,False,True
2019,3,-0.3039346765201432,40.53842442213165,10.987410467413728,92.99826937391833,0.1817223750267244,0.48078018310931514,76.22215574472725,True,False,False,True,False,False,False,False,False,False,False,True
2025,5,-0.3281428321466607,68.36594719893165,12.314562614987128,91.44640525170513,0.393983155115737,1.4338131332739619,100.0,True,False,False,False,False,False,True,False,False,False,False,False
2023,1,-0.5081209924156869,59.532656667804986,13.043375573870978,94.99720466751432,0.6524856559723327,1.2140503406380856,86.65588879786698,False,False,True,False,False,False,False,False,True,True,False,False
2019,1,-1.6458011720890138,34.65552250666397,11.774455892907424,91.03618801323962,0.3205304750555258,-2.7698836184845677,47.72587587566991,False,False,True,False,False,False,False,False,True,False,False,False
2025,5,0.38289509516169207,52.71295136982247,5.980620761646592,104.85327294367428,0.6171517150862017,-0.8562045521961766,78.61174653424784,True,False,False,False,False,False,False,False,False,False,False,True
2021,6,0.2315468252783205,14.39335919696861,10.34810448008409,98.65596465560859,0.29967317559665657,-0.07002672261360146,64.03093921440558,False,True,False,False,False,False,False,False,False,True,False,False
2021,10,0.8496702524484937,41.39089754450875,15.833853583000657,106.5217124559007,0.552959917029045,-1.0152870625376953,82.89737686895016,False,False,False,True,False,False,False,False,False,False,False,True
2020,2,-0.5314569023067949,64.41541514929858,12.195455622093931,96.45202918314985,0.8397982709084902,-3.700091559090642,71.51549975393742,False,False,True,True,False,False,False,False,False,True,False,False
2018,11,1.8953836254766674,48.12281616933261,6.748781362876613,96.75451150493052,0.6894280207596925,-0.7256184877506775,97.81352321040366,False,False,False,False,False,True,False,False,False,False,False,True
2025,3,-0.3797359478496331,51.76869004499047,15.661421378900531,114.98706112650764,0.21686662946066787,-0.003610607487661706,90.83984911713763,True,False,False,False,False,False,True,False,False,False,False,True
2017,2,-0.8751096421946959,4.75428130219683,12.79592032802034,87.01551622655728,0.7027068527769132,-0.5252846828114393,61.4269975488754,False,False,True,False,False,False,True,False,False,True,False,False
2018,9,-0.9936849198426648,44.116195727957724,18.274709481338085,110.2758499473576,0.8780028808113249,-0.9969432550763406,79.71048389932123,False,False,False,False,False,False,False,False,True,False,False,True
2019,10,-1.7339224032296623,55.074083357408185,10.607505341109428,113.23619230116661,1.0,0.04146462478482887,73.57331122357891,False,False,False,False,False,True,False,False,False,False,False,True
2019,8,1.5326278923931278,56.9793481309751,20.76436058734604,106.126539970092,0.6355136327443641,0.3430881752521303,100.0,False,True,False,False,False,False,False,True,False,False,True,False
2018,2,1.371067390768662,64.43533567001546,9.505612130590574,97.35623624503181,0.3044044137006362,-0.4685971139654719,81.83226396119304,False,False,True,False,True,False,False,False,False,False,False,True
2017,2,0.600745162884758,46.84613372339858,7.412409069825758,111.41521657391793,0.6282420360443973,1.371743822473672,89.45464049171274,False,False,True,False,False,False,False,False,True,True,False,False
2023,5,-0.8960888077757798,47.51516281063776,16.467010575560835,97.42590912088001,0.8372860477014636,0.057714415879476136,99.17669863356821,True,False,False,False,False,False,True,False,False,True,False,False
2025,6,1.8112676815591198,30.018238558852065,7.572137082668817,94.35371531431423,0.5163241276449454,-0.8715136696348803,72.06796549361549,False,True,False,False,False,False,True,False,False,False,False,True
2018,12,-0.35171916152165594,46.93217691240203,3.3884460428598424,96.89385324646669,0.7377596061188605,-1.1245373223498343,78.38956532275617,False,False,True,False,False,False,False,False,True,True,False,False
2019,4,-0.26902583122665236,31.076374064033022,12.34270476822099,95.43845008705169,0.39887146020201625,-0.21296980325866172,82.70823195563058,True,False,False,False,False,False,False,False,True,False,False,True
2021,3,1.437259080436076,22.28194820291875,7.497688262597891,92.42701500064334,0.6170235855628332,1.113420653537455,91.80225449645698,True,False,False,False,False,False,False,False,False,False,False,False
2025,12,0.6589105844808723,33.72230944834132,19.540127623165247,108.88006267287172,0.10187568726937712,-0.8236887091431336,71.1185238900501,False,False,True,False,False,True,False,False,False,False,False,True
2023,2,2.2011031387545934,72.63027361705957,10.782448326813464,93.81241317902573,0.3789396312693908,0.5958794839967012,100.0,False,False,True,False,False,True,False,False,False,False,False,True
2023,1,0.24872226031901956,45.94158197730085,5.007387217448065,99.76282408862902,0.548898283489266,0.0945569100143128,68.07031531482446,False,False,True,False,False,True,False,False,False,False,False,True
2022,6,-0.3970307995787248,53.29816044535049,9.683462473912005,88.44982488480957,0.48459578849624163,1.9932329695046769,90.74052391446621,False,True,False,False,False,False,False,False,False,False,True,False
2020,5,-0.6118048834597958,42.29755623202916,14.621912904299144,100.24648545399353,0.3158888510303657,0.3902514636605695,65.4495137830581,True,False,False,False,False,False,False,False,True,False,False,False
2018,8,-1.846996177190627,23.141734708221538,12.063841102239067,90.7525916462181,0.46006188434470796,-0.6982262394258594,43.89037456927347,False,True,False,False,False,False,False,False,False,False,True,False
2024,11,-0.27859577280620446,64.04169687394561,15.460433523922468,90.55611341659814,0.6093379087242394,0.7363695287646863,100.0,False,False,False,True,False,False,False,False,False,False,False,False
2024,12,1.1445933388273806,17.41702790216617,13.102348763188255,99.12569671923134,0.5344790343201606,0.7700219908959701,84.83185629702687,False,False,True,False,False,False,True,False,False,False,False,False
2017,4,0.5988341726560692,41.678109848125125,12.14543355147398,108.45577812144748,0.5609687625767564,-0.3970110122958146,89.66719217422464,True,False,False,False,False,False,True,False,False,True,False,False
2023,12,0.020308006560405812,49.18077678724908,15.994135773862526,103.52330950191838,0.681754384555433,-1.16399570433001,76.30484249714524,False,False,True,True,False,False,False,False,False,False,True,False
2017,8,-0.9949344438163292,53.457344651447826,19.359656392831152,104.07296308906207,0.4882307138680157,0.5360351912265707,78.97279742546056,False,True,False,False,False,False,False,False,False,True,False,False
2023,1,0.22687301801273724,39.10295593206695,21.20129439366589,98.96066256016795,0.7946520189493447,0.06351517676500196,86.13892126769368,False,False,True,True,False,False,False,False,False,True,False,False
2024,12,1.0128137051953732,22.430577754175385,10.483794824710573,97.31487787879585,0.3719312081017458,-1.5165500917375536,70.4698413183449,False,False,True,False,False,False,True,False,False,False,False,False
2018,2,0.4307192564699845,37.983600614968424,10.605722737528309,106.32912510795389,0.8970404595507134,0.2545209989906128,79.76686774293177,False,False,True,False,False,False,False,False,True,True,False,False
2020,8,0.16673516963335916,38.768630185705064,4.98521740430657,95.49458270143359,0.7503469534889673,-0.6369928980212063,69.0175290407869,False,True,False,False,False,False,False,True,False,False,False,True
2018,10,-0.796957653281206,38.403597572673796,13.008464859760643,106.67547323558156,0.4859203995078001,-1.515602041862481,69.29329291964892,False,False,False,False,False,False,False,True,False,True,False,False
2022,3,0.8671818141120127,64.55087885311406,9.848229981988556,109.88757551147248,0.4979226332384056,-0.35211634338830183,98.1431826342721,True,False,False,False,False,False,True,False,False,False,False,True
2025,4,-3.131904818744181,31.795958327912864,16.40716089211552,93.26890573619379,0.5872124064901125,1.2829187342068633,68.42696995653678,True,False,False,False,False,False,False,False,False,False,False,False
2017,6,0.382845708865145,54.514689116572384,15.45951584920325,94.44443603493434,0.6577607673769559,1.2080615000880572,100.0,False,True,False,False,False,True,False,False,False,True,False,False
2020,11,2.5703219809445987,52.374455558268735,8.612098473171754,95.63443594868316,0.7470186895420223,0.9467521020073675,100.0,False,False,False,False,True,False,False,False,False,False,False,False
2025,3,-1.508373387331847,64.40682616207505,8.914218280297911,88.26429899397269,0.30869357535728503,0.2692328900921232,74.03150759434267,True,False,False,False,False,False,False,False,False,True,False,False
2019,8,-0.241369454701366,48.00302192394603,8.599663261871592,96.24477814692914,0.6287396719710245,0.5957972033550994,92.03593459045992,False,True,False,False,False,False,True,False,False,False,False,False
2018,6,-0.00791099012472641,61.86696450796338,11.6870246881203,110.41159789775604,0.16902743455671132,0.09864458147800159,72.47500285245623,False,True,False,False,False,True,False,False,False,False,False,True
2021,2,-0.4625828140565771,47.41669792858853,17.02651860666834,91.63539566131722,0.518085912549613,-1.1050508262144687,60.812922426953655,False,False,True,False,False,False,False,False,False,False,True,False
2021,9,1.0363742425589795,56.51588789877201,13.42206259416659,110.60156886923158,0.8117042506817425,-0.9055018988524346,92.55826995286266,False,False,False,False,False,True,False,False,False,True,False,False
2022,10,0.472451014355301,27.45588369129139,18.140433688088706,96.53244433637538,0.2948303742006703,-0.6071809255577043,74.54970574560576,False,False,False,False,False,False,False,False,False,False,False,True
2019,7,0.1523003725473193,10.42582885563337,10.602407204909621,116.91228509682202,0.26213719851430084,1.4013590766363295,62.215172397069054,False,True,False,False,False,False,False,False,False,False,False,True
2025,3,0.7972725611692801,55.6632028034878,7.233421101290779,94.54549547747658,0.5897431179186357,1.0766907311204446,100.0,True,False,False,True,False,False,False,False,False,False,False,True
2021,2,0.0167507090717422,56.467746890588444,8.160987535529877,98.84814440142273,0.7997372495510684,-1.0798775633268254,73.46988187380653,False,False,True,False,False,True,False,False,False,True,False,False
2019,6,3.179864488823514,57.132534997278235,9.727272487069026,92.71853547846081,0.608571181195358,0.05339111541619958,100.0,False,True,False,False,False,True,False,False,False,False,False,False
2025,7,0.15134693365674112,42.12601227867981,15.609258068036684,94.49839381131339,0.20716877856132082,-0.4026071427527276,92.13117215624517,False,True,False,False,True,False,False,False,False,False,True,False
